method,user_id,interests,preferred_sources,train_history_size,test_ground_truth_size,CategoryDiversity,SourceDiversity,EmbeddingDiversity,Novelty,Precision@5,Recall@5,HitRate@5,NDCG@5,MAP@5,MRR@5,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,MRR@10,Precision@20,Recall@20,HitRate@20,NDCG@20,MAP@20,MRR@20,CatalogCoverage
Random,fake_user_0297,Kinh tế,vietnamnet,25,10,0.4,0.2,0.8261540085077286,3.5466717953458606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0298,"Công nghệ, Khác","vietnamnet, baomoi",13,10,0.5,0.2,0.8202219158411026,3.602215302333125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0299,"Thể thao, Văn hóa, Sức khỏe","baomoi, vietnamnet",18,10,0.6,0.2,0.8236610591411591,3.8867356315528476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0300,"Giải trí, Văn hóa, Công nghệ","baomoi, kenh14",15,10,0.55,0.2,0.846359446644783,3.617636172938139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0301,"Thể thao, Sức khỏe, Khác","baomoi, thanhnien",17,10,0.45,0.2,0.8491005003452301,3.6613090809277047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0302,"Thể thao, Sức khỏe, Du lịch","thanhnien, vietnamnet",18,10,0.5,0.2,0.8504565209150314,3.5754498394375576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0303,"Kinh tế, Công nghệ",thanhnien,17,10,0.5,0.2,0.8660347014665604,3.6384642080206318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0304,"Giáo dục, Khác","thanhnien, kenh14",11,10,0.5,0.2,0.8131937384605408,3.625771435191857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0305,"Công nghệ, Đời sống","thanhnien, kenh14",10,10,0.5,0.15,0.816281333565712,3.597506627848361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0306,Đời sống,kenh14,14,10,0.55,0.2,0.8267997950315475,3.7420421601538196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0307,"Khác, Văn hóa",baomoi,20,10,0.55,0.2,0.8191869258880615,3.822313067566917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0308,"Giải trí, Pháp luật",thanhnien,21,10,0.35,0.2,0.8039085417985916,3.408609378474195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0309,"Công nghệ, Đời sống, Khác",kenh14,12,10,0.55,0.2,0.8680046945810318,3.7219786307862686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.0539999143001405,0.007692307692307693,0.07692307692307693,0.979299962363568
Random,fake_user_0310,"Giáo dục, Thể thao","baomoi, kenh14",18,10,0.45,0.2,0.8431819379329681,3.5687323688239507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0311,"Giáo dục, Khác, Công nghệ","baomoi, kenh14",22,10,0.5,0.2,0.8271259963512421,3.5988297648954073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0312,"Sức khỏe, Du lịch, Giáo dục","baomoi, kenh14",13,10,0.5,0.15,0.8270599991083145,3.5690598387369143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0313,"Công nghệ, Đời sống","vietnamnet, baomoi",23,10,0.45,0.2,0.8240834027528763,3.4643686946582406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0314,"Thế giới, Khác, Đời sống","baomoi, thanhnien",13,10,0.55,0.2,0.8311841487884521,3.5522452311346546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0315,"Thể thao, Giải trí, Sức khỏe",thanhnien,9,10,0.45,0.2,0.8492010980844498,3.5647418917988767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0316,"Đời sống, Du lịch","thanhnien, baomoi",16,10,0.45,0.2,0.8520183116197586,3.5245258242493107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0317,"Thế giới, Thời sự",baomoi,13,10,0.5,0.1,0.7883840799331665,3.625709356538139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0318,"Du lịch, Giáo dục","thanhnien, vietnamnet",13,10,0.55,0.2,0.7847691774368286,3.630148463749586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0319,Đời sống,"thanhnien, kenh14",10,10,0.55,0.2,0.8154502213001251,3.658399723193157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0320,"Giải trí, Đời sống","vietnamnet, thanhnien",21,10,0.4,0.2,0.7967124134302139,3.514654021672501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0321,"Đời sống, Sức khỏe",kenh14,20,10,0.35,0.15,0.8318508267402649,3.3920146990296587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0322,Giải trí,"vietnamnet, kenh14",20,10,0.6,0.2,0.847644716501236,3.7809465017725636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0323,"Giải trí, Khác, Thời sự","thanhnien, vietnamnet",25,10,0.5,0.2,0.8332220315933228,3.5644242935458736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0324,"Du lịch, Pháp luật, Văn hóa",baomoi,19,10,0.45,0.2,0.83118537068367,3.5765073893920345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0325,Khác,kenh14,18,10,0.5,0.2,0.8544101864099503,3.5253909352589963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0326,Pháp luật,kenh14,24,10,0.5,0.2,0.8299112021923065,3.4604541433169786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0327,"Giáo dục, Công nghệ, Thời sự",thanhnien,8,10,0.5,0.15,0.7911424487829208,3.7111797950550924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0328,"Thế giới, Pháp luật","thanhnien, kenh14",15,10,0.5,0.15,0.7859475314617157,3.585445080278037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0329,"Thế giới, Đời sống","kenh14, baomoi",19,10,0.55,0.2,0.8571747988462448,3.548435640004545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0330,"Thế giới, Thể thao",vietnamnet,11,10,0.6,0.2,0.8589703142642975,3.817922073624593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0331,Công nghệ,"vietnamnet, thanhnien",17,10,0.45,0.2,0.8271407932043076,3.648946995301027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0332,"Thể thao, Kinh tế","kenh14, thanhnien",9,10,0.5,0.2,0.8511693030595779,3.515034063893198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0333,Thể thao,vietnamnet,17,10,0.45,0.15,0.8224029541015625,3.647334021657625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0334,Đời sống,"vietnamnet, kenh14",24,10,0.55,0.2,0.8446799069643021,3.6170728674352395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0335,Thế giới,"vietnamnet, baomoi",18,10,0.45,0.2,0.8467169553041458,3.547076621337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0336,"Khác, Du lịch, Thời sự",thanhnien,12,10,0.55,0.2,0.8455361872911453,3.6394078111076325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0337,"Đời sống, Công nghệ","baomoi, vietnamnet",23,10,0.45,0.2,0.8568062484264374,3.5158938941440274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0338,Thế giới,kenh14,14,10,0.55,0.2,0.8768788054585457,3.7421372357412346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0339,"Giáo dục, Sức khỏe",vietnamnet,20,10,0.55,0.2,0.8787177503108978,3.5967779098935573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0340,Du lịch,thanhnien,15,10,0.55,0.2,0.8361619412899017,3.598770444649827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0341,Văn hóa,"thanhnien, baomoi",14,10,0.45,0.2,0.8640637397766113,3.5640049616663703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0342,"Du lịch, Giáo dục",vietnamnet,24,10,0.45,0.2,0.8297692090272903,3.5138281373502855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0343,Thể thao,vietnamnet,19,10,0.65,0.2,0.7891738712787628,3.8283527632261034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0344,"Thế giới, Giáo dục, Văn hóa","vietnamnet, baomoi",9,10,0.5,0.2,0.846479132771492,3.6643757928308114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0345,"Văn hóa, Công nghệ","vietnamnet, kenh14",16,10,0.4,0.15,0.832560583949089,3.5333519224748016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0346,"Du lịch, Thể thao",thanhnien,9,10,0.45,0.2,0.8414517194032669,3.479580731492247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0347,"Pháp luật, Thế giới","baomoi, thanhnien",11,10,0.5,0.2,0.8348494917154312,3.661186036033528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0348,Văn hóa,"vietnamnet, baomoi",8,10,0.45,0.15,0.84307761490345,3.6508413620776223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0349,"Khác, Giáo dục","vietnamnet, thanhnien",11,10,0.5,0.2,0.8540620654821396,3.5973713204509017,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.07466685087232182,0.014285714285714285,0.14285714285714285,0.05,0.1,1.0,0.07466685087232182,0.014285714285714285,0.14285714285714285,0.979299962363568
Random,fake_user_0350,"Thời sự, Thể thao, Sức khỏe","thanhnien, baomoi",20,10,0.5,0.2,0.8819226920604706,3.6209089522942777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0351,"Thể thao, Văn hóa","vietnamnet, kenh14",16,10,0.5,0.15,0.8236972540616989,3.6727072428141647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0352,"Đời sống, Giải trí",thanhnien,12,10,0.5,0.2,0.8233114182949066,3.6160919109229246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0353,"Văn hóa, Giáo dục","kenh14, vietnamnet",8,10,0.5,0.2,0.8233041018247604,3.53210823684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0354,"Du lịch, Thế giới",thanhnien,11,10,0.45,0.2,0.8370608985424042,3.4795713689407934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0355,"Du lịch, Kinh tế, Thế giới","vietnamnet, baomoi",16,10,0.5,0.2,0.8517690002918243,3.538036767203723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0356,Thời sự,thanhnien,12,10,0.5,0.2,0.8313567489385605,3.584460997338424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0357,"Giáo dục, Kinh tế, Sức khỏe",kenh14,11,10,0.6,0.2,0.8275406211614609,3.749868446808693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0358,"Giáo dục, Thời sự, Du lịch",kenh14,11,10,0.55,0.2,0.8604156374931335,3.667781615338064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0359,Thế giới,"vietnamnet, kenh14",11,10,0.6,0.2,0.861334502696991,3.6876435314930354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0360,"Thời sự, Công nghệ",baomoi,14,10,0.4,0.2,0.8471669852733612,3.5674400599174048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0361,"Công nghệ, Kinh tế",baomoi,24,10,0.5,0.15,0.8483531177043915,3.5648438575796155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0362,"Thời sự, Thể thao","thanhnien, baomoi",21,10,0.55,0.15,0.8204299360513687,3.689950954163571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0363,"Đời sống, Pháp luật","kenh14, thanhnien",9,10,0.5,0.2,0.8107308000326157,3.5847276620722752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0364,"Văn hóa, Sức khỏe, Đời sống",thanhnien,14,10,0.5,0.2,0.8427942246198654,3.4970376120283846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0365,"Thế giới, Văn hóa",baomoi,23,10,0.55,0.2,0.7968288213014603,3.626723645481776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0366,"Giáo dục, Sức khỏe","kenh14, baomoi",8,10,0.65,0.2,0.8331958800554276,3.6940133517394367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0367,"Văn hóa, Thể thao",baomoi,10,10,0.55,0.2,0.823348730802536,3.5323474202637173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0368,"Giải trí, Thời sự",thanhnien,23,10,0.5,0.15,0.8380159884691238,3.602540912975455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0369,"Thời sự, Giáo dục, Giải trí",thanhnien,10,10,0.45,0.2,0.8026989847421646,3.4898793727749498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0370,"Giáo dục, Khác",baomoi,10,10,0.45,0.2,0.8030892461538315,3.697838358792447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0371,"Khác, Công nghệ","vietnamnet, baomoi",11,10,0.4,0.2,0.8159990757703781,3.73319352626926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0372,Sức khỏe,kenh14,15,10,0.5,0.2,0.7449710965156555,3.5244096039144495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0373,Thế giới,kenh14,16,10,0.5,0.2,0.8308423459529877,3.454525677274453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0374,Đời sống,"vietnamnet, kenh14",11,10,0.45,0.2,0.8131132274866104,3.5056984135420257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0375,Thể thao,"thanhnien, vietnamnet",9,10,0.45,0.2,0.83667853474617,3.433707593207045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0376,Thể thao,kenh14,19,10,0.45,0.2,0.8702927976846695,3.6441727326103455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0377,"Pháp luật, Du lịch, Thế giới",kenh14,18,10,0.5,0.2,0.8382297903299332,3.724503211412143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0378,Đời sống,kenh14,11,10,0.55,0.15,0.86142398416996,3.581886461257006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0379,Thế giới,baomoi,9,10,0.45,0.2,0.837652400135994,3.667578710078396,0.2,0.1,1.0,0.2200165635422407,0.1,0.5,0.1,0.1,1.0,0.1471235136092238,0.05,0.5,0.05,0.1,1.0,0.1471235136092238,0.05,0.5,0.979299962363568
Random,fake_user_0380,"Giải trí, Thời sự, Kinh tế",thanhnien,12,10,0.45,0.2,0.8012775033712387,3.4920331495734205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0381,"Thể thao, Thời sự",thanhnien,13,10,0.4,0.2,0.8583583384752274,3.4784455806900594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0382,Công nghệ,"thanhnien, vietnamnet",22,10,0.5,0.15,0.8720966428518295,3.6087890387245123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0383,Pháp luật,vietnamnet,10,10,0.4,0.2,0.7579153329133987,3.40169041947878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0384,"Giáo dục, Thế giới","vietnamnet, thanhnien",18,10,0.45,0.2,0.8357565701007843,3.5775424758179795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0385,"Giáo dục, Kinh tế","vietnamnet, baomoi",20,10,0.6,0.2,0.8496872782707214,3.6660099461997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0386,"Thời sự, Giải trí",thanhnien,16,10,0.5,0.2,0.823658213019371,3.597066445698084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0387,"Giải trí, Du lịch, Pháp luật","thanhnien, baomoi",23,10,0.55,0.2,0.8305334001779556,3.8653216452634283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0388,"Giải trí, Khác","vietnamnet, thanhnien",13,10,0.45,0.15,0.7992188632488251,3.5824532805018174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0389,"Công nghệ, Sức khỏe","kenh14, baomoi",9,10,0.45,0.2,0.8498239070177078,3.5448734780673297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0390,"Văn hóa, Du lịch","thanhnien, vietnamnet",13,10,0.45,0.2,0.8197682201862335,3.729159133505506,0.2,0.1,1.0,0.10832545009715984,0.04,0.2,0.1,0.1,1.0,0.0749908798765043,0.02,0.2,0.05,0.1,1.0,0.0749908798765043,0.02,0.2,0.979299962363568
Random,fake_user_0391,Thế giới,baomoi,23,10,0.5,0.2,0.8383448272943497,3.6578698902666416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
Random,fake_user_0392,Du lịch,kenh14,22,10,0.5,0.2,0.845420241355896,3.54290945043718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979299962363568
